Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return,Return_Probability,Risk_Level
ORD00004244,PROD00004244,USER00004244,2023-12-15,,Electronics,252.4,3,No Return,Not Returned,0.0,23,Male,City14,Gift Card,Next-Day,0.93,0,0.5206111503357349,High
ORD00004247,PROD00004247,USER00004247,2023-10-16,,Books,226.82,4,No Return,Not Returned,0.0,43,Male,City92,Debit Card,Next-Day,5.53,0,0.5114048996343,High
ORD00004252,PROD00004252,USER00004252,2023-06-01,2023-12-14,Toys,432.99,4,Defective,Returned,196.0,29,Male,City51,Debit Card,Standard,24.64,1,0.5122287703572954,High
ORD00004258,PROD00004258,USER00004258,2023-11-07,,Electronics,210.74,3,No Return,Not Returned,0.0,18,Female,City51,Credit Card,Next-Day,1.33,0,0.5250619395638695,High
ORD00004261,PROD00004261,USER00004261,2023-02-11,,Home,65.15,4,No Return,Not Returned,0.0,29,Female,City89,Debit Card,Next-Day,28.27,0,0.5253848476131998,High
ORD00004270,PROD00004270,USER00004270,2024-09-22,2024-05-22,Books,220.41,1,Changed mind,Returned,-123.0,25,Female,City7,PayPal,Standard,16.06,1,0.516641945291762,High
ORD00004271,PROD00004271,USER00004271,2023-08-02,2023-08-21,Home,205.98,2,Defective,Returned,19.0,20,Female,City79,Credit Card,Express,9.32,1,0.5217529378116702,High
ORD00004272,PROD00004272,USER00004272,2024-09-23,2024-06-15,Clothing,88.22,4,Changed mind,Returned,-100.0,39,Male,City38,Credit Card,Express,38.77,1,0.5189217552365224,High
ORD00004274,PROD00004274,USER00004274,2024-05-27,2023-05-16,Toys,131.6,5,Wrong item,Returned,-377.0,30,Male,City71,Gift Card,Express,29.7,1,0.5263002237226561,High
ORD00004276,PROD00004276,USER00004276,2023-12-19,,Electronics,157.71,2,No Return,Not Returned,0.0,36,Female,City4,Debit Card,Next-Day,44.12,0,0.5136670267962936,High
ORD00004277,PROD00004277,USER00004277,2024-02-20,2024-01-30,Home,77.4,5,Not as described,Returned,-21.0,36,Male,City27,Credit Card,Express,13.74,1,0.5229530708072706,High
ORD00004281,PROD00004281,USER00004281,2023-02-14,,Clothing,136.4,5,No Return,Not Returned,0.0,42,Male,City74,Gift Card,Standard,48.28,0,0.5172192939842855,High
ORD00004282,PROD00004282,USER00004282,2023-11-18,,Books,208.48,2,No Return,Not Returned,0.0,25,Female,City17,PayPal,Next-Day,44.38,0,0.5186926238953242,High
ORD00004284,PROD00004284,USER00004284,2024-06-22,2023-08-23,Electronics,491.2,5,Defective,Returned,-304.0,32,Female,City84,Debit Card,Next-Day,13.01,1,0.5127169457339663,High
ORD00004286,PROD00004286,USER00004286,2023-09-13,,Home,251.59,3,No Return,Not Returned,0.0,35,Male,City99,Debit Card,Standard,48.62,0,0.5132992401893143,High
ORD00004288,PROD00004288,USER00004288,2024-04-05,,Toys,62.32,5,No Return,Not Returned,0.0,48,Male,City18,Gift Card,Express,10.46,0,0.5160337795542879,High
ORD00004289,PROD00004289,USER00004289,2024-05-28,2023-05-04,Clothing,38.3,3,Changed mind,Returned,-390.0,33,Female,City77,Credit Card,Express,4.66,1,0.5233150259495051,High
ORD00004290,PROD00004290,USER00004290,2023-06-19,,Clothing,108.74,4,No Return,Not Returned,0.0,42,Male,City51,PayPal,Standard,11.17,0,0.5159778983813101,High
ORD00004291,PROD00004291,USER00004291,2024-09-03,,Electronics,224.28,3,No Return,Not Returned,0.0,18,Female,City81,Gift Card,Standard,38.39,0,0.5246084989253332,High
ORD00004292,PROD00004292,USER00004292,2023-03-09,,Books,386.29,1,No Return,Not Returned,0.0,21,Female,City26,PayPal,Next-Day,25.08,0,0.5130068589267021,High
ORD00004293,PROD00004293,USER00004293,2024-04-26,,Home,90.32,3,No Return,Not Returned,0.0,40,Female,City97,Debit Card,Standard,13.09,0,0.5156498663169989,High
ORD00004294,PROD00004294,USER00004294,2023-08-30,,Books,460.16,5,No Return,Not Returned,0.0,36,Male,City35,Debit Card,Standard,26.15,0,0.5100293816750853,High
ORD00004297,PROD00004297,USER00004297,2024-09-26,,Electronics,150.68,3,No Return,Not Returned,0.0,22,Female,City16,Gift Card,Standard,4.74,0,0.5246301133007506,High
ORD00004298,PROD00004298,USER00004298,2023-01-10,2023-03-27,Clothing,439.04,5,Defective,Returned,76.0,22,Male,City60,Credit Card,Next-Day,41.61,1,0.5189824433258775,High
ORD00004300,PROD00004300,USER00004300,2023-10-21,2023-04-27,Books,137.48,3,Not as described,Returned,-177.0,33,Female,City70,Gift Card,Next-Day,9.93,1,0.5190948919791579,High
ORD00004303,PROD00004303,USER00004303,2024-10-11,2023-09-05,Toys,135.75,3,Defective,Returned,-402.0,24,Male,City42,Debit Card,Next-Day,34.22,1,0.525599308781472,High
ORD00004305,PROD00004305,USER00004305,2023-03-13,2023-01-02,Electronics,59.68,4,Not as described,Returned,-70.0,35,Male,City50,PayPal,Standard,20.43,1,0.5221970581188647,High
ORD00004306,PROD00004306,USER00004306,2023-03-17,,Toys,453.97,5,No Return,Not Returned,0.0,29,Male,City50,PayPal,Express,7.02,0,0.5145205828046904,High
ORD00004308,PROD00004308,USER00004308,2023-03-12,2024-02-03,Electronics,87.8,4,Not as described,Returned,328.0,24,Female,City99,Debit Card,Next-Day,20.5,1,0.526300506537023,High
ORD00004314,PROD00004314,USER00004314,2024-02-08,,Home,157.88,1,No Return,Not Returned,0.0,25,Female,City56,PayPal,Next-Day,4.21,0,0.5182206391354205,High
ORD00004315,PROD00004315,USER00004315,2024-09-13,,Books,230.76,2,No Return,Not Returned,0.0,21,Female,City41,Gift Card,Standard,6.47,0,0.5203912612879293,High
ORD00004316,PROD00004316,USER00004316,2023-01-11,2023-05-19,Books,375.25,1,Not as described,Returned,128.0,23,Female,City30,PayPal,Express,18.35,1,0.5116140178717494,High
ORD00004317,PROD00004317,USER00004317,2024-08-19,,Home,456.01,5,No Return,Not Returned,0.0,26,Male,City58,PayPal,Standard,0.84,0,0.516287329094845,High
ORD00004319,PROD00004319,USER00004319,2024-07-12,2024-09-08,Clothing,7.82,4,Changed mind,Returned,58.0,47,Female,City33,Debit Card,Standard,2.73,1,0.5160598018720408,High
ORD00004320,PROD00004320,USER00004320,2024-09-21,,Toys,441.05,4,No Return,Not Returned,0.0,30,Female,City25,Credit Card,Standard,22.76,0,0.5121723429860697,High
ORD00004321,PROD00004321,USER00004321,2023-03-25,2024-09-02,Toys,201.11,5,Not as described,Returned,527.0,38,Female,City75,PayPal,Next-Day,18.53,1,0.5152760466807615,High
ORD00004322,PROD00004322,USER00004322,2024-03-05,2023-05-30,Clothing,230.89,3,Not as described,Returned,-280.0,19,Female,City58,PayPal,Standard,4.0,1,0.5249540512761321,High
ORD00004328,PROD00004328,USER00004328,2024-08-02,2023-06-28,Clothing,100.61,4,Changed mind,Returned,-401.0,26,Female,City77,Credit Card,Next-Day,9.66,1,0.5277155226918011,High
ORD00004330,PROD00004330,USER00004330,2023-06-01,,Electronics,361.15,5,No Return,Not Returned,0.0,23,Female,City21,Gift Card,Express,48.14,0,0.5213017254776086,High
ORD00004331,PROD00004331,USER00004331,2024-05-18,,Toys,96.22,1,No Return,Not Returned,0.0,25,Female,City73,Credit Card,Standard,15.24,0,0.520287603604521,High
ORD00004343,PROD00004343,USER00004343,2023-06-04,,Home,268.03,1,No Return,Not Returned,0.0,31,Male,City25,Credit Card,Next-Day,2.84,0,0.5108552453524211,High
ORD00004345,PROD00004345,USER00004345,2024-11-07,2024-06-29,Clothing,313.03,3,Wrong item,Returned,-131.0,31,Female,City44,Gift Card,Standard,10.27,1,0.5142374543132447,High
ORD00004346,PROD00004346,USER00004346,2024-02-24,,Clothing,159.63,1,No Return,Not Returned,0.0,29,Male,City52,PayPal,Next-Day,36.56,0,0.5157155646779268,High
ORD00004347,PROD00004347,USER00004347,2024-09-21,2024-10-20,Toys,247.74,2,Not as described,Returned,29.0,25,Female,City80,Gift Card,Express,26.81,1,0.5172541790193385,High
ORD00004355,PROD00004355,USER00004355,2024-09-15,2023-04-10,Home,191.75,4,Wrong item,Returned,-524.0,28,Male,City48,Credit Card,Standard,25.73,1,0.5239598822572373,High
ORD00004356,PROD00004356,USER00004356,2023-02-21,2023-02-04,Home,468.34,3,Wrong item,Returned,-17.0,23,Female,City5,Debit Card,Standard,2.6,1,0.5134417835817103,High
ORD00004359,PROD00004359,USER00004359,2023-04-10,,Home,272.64,3,No Return,Not Returned,0.0,30,Female,City53,Gift Card,Express,45.98,0,0.5156520974853829,High
ORD00004365,PROD00004365,USER00004365,2024-07-03,,Books,90.48,4,No Return,Not Returned,0.0,30,Female,City27,Debit Card,Next-Day,1.03,0,0.5239257272133258,High
ORD00004369,PROD00004369,USER00004369,2024-05-15,,Electronics,431.36,5,No Return,Not Returned,0.0,24,Female,City76,Gift Card,Express,7.13,0,0.5183370195227749,High
ORD00004372,PROD00004372,USER00004372,2023-11-04,,Home,48.09,3,No Return,Not Returned,0.0,37,Male,City93,Gift Card,Express,48.96,0,0.5189006196986559,High
ORD00004373,PROD00004373,USER00004373,2024-09-15,,Home,354.58,5,No Return,Not Returned,0.0,38,Female,City71,Debit Card,Standard,16.88,0,0.5123481175276575,High
ORD00004374,PROD00004374,USER00004374,2023-01-25,2023-09-14,Home,167.57,3,Changed mind,Returned,232.0,22,Male,City21,PayPal,Standard,32.26,1,0.5230883797938358,High
ORD00004378,PROD00004378,USER00004378,2024-05-11,2024-06-03,Books,208.91,4,Changed mind,Returned,23.0,21,Male,City49,Credit Card,Standard,32.31,1,0.5253600854432838,High
ORD00004379,PROD00004379,USER00004379,2024-07-21,2023-04-08,Toys,141.21,1,Changed mind,Returned,-470.0,20,Male,City41,Debit Card,Next-Day,20.43,1,0.52381359463435,High
ORD00004380,PROD00004380,USER00004380,2024-02-24,,Electronics,215.19,5,No Return,Not Returned,0.0,28,Female,City37,Debit Card,Standard,32.01,0,0.5231367103906281,High
ORD00004381,PROD00004381,USER00004381,2023-04-22,,Electronics,297.87,1,No Return,Not Returned,0.0,21,Female,City11,Gift Card,Standard,1.23,0,0.5159727756324317,High
ORD00004385,PROD00004385,USER00004385,2024-08-13,,Home,239.03,5,No Return,Not Returned,0.0,38,Male,City72,Debit Card,Express,17.17,0,0.5162241523916665,High
ORD00004387,PROD00004387,USER00004387,2023-01-11,2023-07-09,Electronics,450.22,3,Changed mind,Returned,179.0,28,Female,City37,PayPal,Standard,41.88,1,0.5101639900134701,High
ORD00004388,PROD00004388,USER00004388,2023-04-20,,Electronics,25.13,2,No Return,Not Returned,0.0,18,Male,City85,PayPal,Express,19.84,0,0.5291099026386866,High
ORD00004394,PROD00004394,USER00004394,2024-09-25,,Home,422.73,4,No Return,Not Returned,0.0,32,Male,City41,Credit Card,Next-Day,31.37,0,0.5115631131049929,High
ORD00004396,PROD00004396,USER00004396,2024-12-24,,Electronics,141.33,5,No Return,Not Returned,0.0,22,Female,City96,Gift Card,Express,41.44,0,0.529273169191974,High
ORD00004398,PROD00004398,USER00004398,2023-03-29,,Home,81.1,5,No Return,Not Returned,0.0,29,Female,City18,Gift Card,Next-Day,2.69,0,0.5270162457853819,High
ORD00004399,PROD00004399,USER00004399,2024-10-22,2024-04-22,Books,39.83,1,Not as described,Returned,-183.0,22,Female,City32,Debit Card,Standard,1.94,1,0.5247800742430733,High
ORD00004400,PROD00004400,USER00004400,2023-09-24,2023-03-13,Home,244.44,5,Defective,Returned,-195.0,29,Female,City70,Debit Card,Next-Day,41.97,1,0.522366245240158,High
ORD00004401,PROD00004401,USER00004401,2024-01-21,,Books,35.98,5,No Return,Not Returned,0.0,50,Female,City78,Debit Card,Express,6.16,0,0.515693794600751,High
ORD00004405,PROD00004405,USER00004405,2024-08-28,2024-11-07,Toys,248.68,4,Defective,Returned,71.0,31,Male,City66,Credit Card,Next-Day,8.15,1,0.5177138635441845,High
ORD00004406,PROD00004406,USER00004406,2024-02-10,2024-09-04,Toys,442.56,2,Wrong item,Returned,207.0,22,Female,City37,Credit Card,Express,14.17,1,0.5118047588909903,High
ORD00004407,PROD00004407,USER00004407,2023-10-04,,Clothing,137.16,1,No Return,Not Returned,0.0,36,Male,City61,Credit Card,Next-Day,25.86,0,0.5121865567797363,High
ORD00004411,PROD00004411,USER00004411,2023-07-28,2023-01-04,Electronics,343.35,4,Changed mind,Returned,-205.0,39,Male,City49,Gift Card,Next-Day,35.5,1,0.5108066712676903,High
ORD00004415,PROD00004415,USER00004415,2023-01-02,,Home,283.09,4,No Return,Not Returned,0.0,27,Male,City45,Gift Card,Express,36.88,0,0.5193050612714767,High
ORD00004416,PROD00004416,USER00004416,2024-04-27,,Toys,363.02,2,No Return,Not Returned,0.0,28,Male,City30,Credit Card,Next-Day,40.43,0,0.5116741190707211,High
ORD00004420,PROD00004420,USER00004420,2024-06-10,,Home,253.63,1,No Return,Not Returned,0.0,19,Female,City41,PayPal,Next-Day,33.97,0,0.5186793401616946,High
ORD00004423,PROD00004423,USER00004423,2024-07-07,,Clothing,175.51,3,No Return,Not Returned,0.0,20,Male,City92,PayPal,Next-Day,5.85,0,0.5250201703236912,High
ORD00004427,PROD00004427,USER00004427,2023-08-16,,Toys,72.68,5,No Return,Not Returned,0.0,33,Female,City50,Gift Card,Next-Day,7.31,0,0.5248555357865476,High
ORD00004428,PROD00004428,USER00004428,2024-03-01,2023-11-12,Electronics,312.13,5,Wrong item,Returned,-110.0,42,Female,City62,Gift Card,Express,46.17,1,0.5117881632933982,High
ORD00004431,PROD00004431,USER00004431,2024-04-01,2024-04-29,Electronics,231.9,4,Wrong item,Returned,28.0,30,Female,City12,Credit Card,Express,26.65,1,0.5190689749882214,High
ORD00004432,PROD00004432,USER00004432,2023-04-02,2023-04-11,Toys,352.75,2,Not as described,Returned,9.0,30,Female,City80,Credit Card,Express,33.45,1,0.5107568063463331,High
ORD00004434,PROD00004434,USER00004434,2023-08-08,2023-12-27,Electronics,261.94,5,Defective,Returned,141.0,28,Male,City30,Gift Card,Standard,24.55,1,0.5209769183083702,High
ORD00004438,PROD00004438,USER00004438,2023-03-31,,Electronics,417.76,2,No Return,Not Returned,0.0,24,Female,City58,PayPal,Express,12.58,0,0.512285265166764,High
ORD00004442,PROD00004442,USER00004442,2023-05-07,,Toys,81.13,4,No Return,Not Returned,0.0,28,Female,City37,Debit Card,Standard,1.16,0,0.5254604786060777,High
ORD00004443,PROD00004443,USER00004443,2024-11-22,,Books,119.85,5,No Return,Not Returned,0.0,18,Male,City95,Gift Card,Express,3.66,0,0.5324314271998957,High
ORD00004447,PROD00004447,USER00004447,2023-03-11,2024-06-12,Home,181.98,3,Defective,Returned,459.0,39,Male,City71,Debit Card,Standard,11.92,1,0.5112528238673271,High
ORD00004448,PROD00004448,USER00004448,2024-06-11,,Home,166.31,5,No Return,Not Returned,0.0,49,Female,City63,Gift Card,Express,2.57,0,0.5119335765946673,High
ORD00004450,PROD00004450,USER00004450,2023-12-26,,Toys,156.89,2,No Return,Not Returned,0.0,33,Male,City89,Credit Card,Next-Day,25.95,0,0.5155298772130144,High
ORD00004452,PROD00004452,USER00004452,2024-03-20,,Home,82.81,4,No Return,Not Returned,0.0,45,Male,City47,Debit Card,Express,25.51,0,0.5150124304637056,High
ORD00004454,PROD00004454,USER00004454,2023-07-04,,Books,140.81,5,No Return,Not Returned,0.0,20,Female,City55,Credit Card,Standard,14.81,0,0.5305107952989702,High
ORD00004458,PROD00004458,USER00004458,2024-11-06,,Books,435.7,3,No Return,Not Returned,0.0,25,Female,City28,PayPal,Next-Day,28.12,0,0.5132414207848064,High
ORD00004459,PROD00004459,USER00004459,2024-05-09,,Clothing,92.75,2,No Return,Not Returned,0.0,32,Female,City76,Credit Card,Next-Day,11.39,0,0.5182923059415278,High
ORD00004463,PROD00004463,USER00004463,2024-07-30,,Books,76.99,5,No Return,Not Returned,0.0,27,Female,City95,Gift Card,Standard,27.52,0,0.5283746531087867,High
ORD00004467,PROD00004467,USER00004467,2023-11-22,,Home,34.05,3,No Return,Not Returned,0.0,37,Male,City86,Gift Card,Express,3.65,0,0.5193712773052908,High
ORD00004468,PROD00004468,USER00004468,2023-08-29,,Toys,274.01,3,No Return,Not Returned,0.0,33,Male,City23,PayPal,Standard,46.2,0,0.5137708233317616,High
ORD00004469,PROD00004469,USER00004469,2024-03-24,,Toys,382.66,4,No Return,Not Returned,0.0,32,Male,City41,Debit Card,Next-Day,19.9,0,0.5129075287005789,High
ORD00004470,PROD00004470,USER00004470,2024-04-25,,Electronics,387.81,5,No Return,Not Returned,0.0,32,Male,City29,Gift Card,Next-Day,28.31,0,0.5149044472200632,High
ORD00004472,PROD00004472,USER00004472,2024-01-28,2024-03-15,Clothing,337.07,5,Changed mind,Returned,47.0,42,Female,City54,Debit Card,Express,36.77,1,0.510289625619808,High
ORD00004473,PROD00004473,USER00004473,2024-06-15,2023-02-01,Electronics,66.73,3,Not as described,Returned,-500.0,28,Male,City38,Gift Card,Express,23.98,1,0.5258796878707354,High
ORD00004476,PROD00004476,USER00004476,2024-01-23,,Home,119.16,3,No Return,Not Returned,0.0,40,Female,City19,PayPal,Standard,39.25,0,0.5146825467748302,High
ORD00004478,PROD00004478,USER00004478,2023-08-07,,Electronics,342.96,2,No Return,Not Returned,0.0,20,Male,City74,Debit Card,Next-Day,39.84,0,0.5172412877687681,High
ORD00004482,PROD00004482,USER00004482,2024-01-10,2024-01-23,Toys,145.64,5,Defective,Returned,13.0,35,Female,City70,Gift Card,Next-Day,0.3,1,0.5211346184899438,High
ORD00004486,PROD00004486,USER00004486,2023-02-13,,Home,86.72,4,No Return,Not Returned,0.0,52,Female,City31,Gift Card,Standard,14.29,0,0.5105979603493617,High
ORD00004489,PROD00004489,USER00004489,2024-09-02,2023-05-27,Home,107.45,1,Not as described,Returned,-464.0,19,Male,City6,PayPal,Standard,24.56,1,0.5255297934902271,High
ORD00004490,PROD00004490,USER00004490,2024-07-25,,Clothing,152.28,4,No Return,Not Returned,0.0,21,Female,City68,PayPal,Standard,9.61,0,0.5273526808272735,High
ORD00004493,PROD00004493,USER00004493,2023-01-08,,Clothing,151.76,1,No Return,Not Returned,0.0,23,Male,City100,Debit Card,Standard,8.25,0,0.5196486554355266,High
ORD00004494,PROD00004494,USER00004494,2023-08-14,,Books,173.01,3,No Return,Not Returned,0.0,25,Female,City35,PayPal,Standard,17.54,0,0.522049183806109,High
ORD00004496,PROD00004496,USER00004496,2023-03-27,,Electronics,240.16,5,No Return,Not Returned,0.0,29,Female,City22,PayPal,Next-Day,38.6,0,0.521689034005388,High
ORD00004497,PROD00004497,USER00004497,2023-05-02,,Clothing,365.15,1,No Return,Not Returned,0.0,23,Male,City41,Debit Card,Next-Day,17.27,0,0.5124922928613369,High
ORD00004499,PROD00004499,USER00004499,2023-02-12,,Electronics,215.9,1,No Return,Not Returned,0.0,21,Male,City58,Gift Card,Express,2.31,0,0.5187213365592358,High
ORD00004502,PROD00004502,USER00004502,2024-03-29,,Books,480.89,3,No Return,Not Returned,0.0,18,Female,City22,Credit Card,Standard,39.27,0,0.5160080656493728,High
ORD00004504,PROD00004504,USER00004504,2024-02-13,2024-07-24,Clothing,424.84,4,Changed mind,Returned,162.0,31,Male,City4,Gift Card,Next-Day,23.7,1,0.5114215843816284,High
ORD00004505,PROD00004505,USER00004505,2023-09-19,2023-08-05,Home,103.2,4,Changed mind,Returned,-45.0,22,Female,City57,Debit Card,Standard,7.99,1,0.5285739897633447,High
ORD00004507,PROD00004507,USER00004507,2024-11-05,2023-01-02,Electronics,282.12,5,Wrong item,Returned,-673.0,19,Male,City25,Credit Card,Express,5.51,1,0.5292213844551135,High
ORD00004509,PROD00004509,USER00004509,2024-11-14,2024-05-28,Home,33.99,3,Wrong item,Returned,-170.0,21,Male,City9,Gift Card,Express,6.0,1,0.5298610869650442,High
ORD00004513,PROD00004513,USER00004513,2023-11-30,2024-07-14,Electronics,251.09,3,Not as described,Returned,227.0,18,Female,City27,Debit Card,Standard,41.98,1,0.5227554642638068,High
ORD00004515,PROD00004515,USER00004515,2024-03-12,2024-09-08,Clothing,365.33,1,Wrong item,Returned,180.0,23,Male,City61,Debit Card,Standard,8.19,1,0.5117277306332924,High
ORD00004517,PROD00004517,USER00004517,2023-12-05,,Clothing,193.65,3,No Return,Not Returned,0.0,31,Male,City58,Credit Card,Standard,41.38,0,0.51768935936345,High
ORD00004519,PROD00004519,USER00004519,2024-01-28,,Toys,335.86,5,No Return,Not Returned,0.0,18,Female,City53,Gift Card,Next-Day,38.83,0,0.5252038004042832,High
ORD00004520,PROD00004520,USER00004520,2023-01-15,2024-06-30,Home,95.79,4,Changed mind,Returned,532.0,21,Female,City53,Debit Card,Express,36.46,1,0.5270070034730826,High
ORD00004523,PROD00004523,USER00004523,2024-10-25,,Clothing,299.28,4,No Return,Not Returned,0.0,39,Male,City86,Debit Card,Next-Day,7.71,0,0.5114214959264848,High
ORD00004525,PROD00004525,USER00004525,2023-03-20,,Books,124.32,1,No Return,Not Returned,0.0,29,Female,City44,PayPal,Express,1.65,0,0.5168997233077248,High
ORD00004532,PROD00004532,USER00004532,2024-11-13,2024-08-27,Toys,399.74,2,Defective,Returned,-78.0,23,Female,City48,Debit Card,Express,2.44,1,0.513830363797218,High
ORD00004536,PROD00004536,USER00004536,2023-07-12,2024-10-02,Clothing,339.58,3,Changed mind,Returned,448.0,26,Male,City65,Credit Card,Express,36.73,1,0.5139665127952956,High
ORD00004540,PROD00004540,USER00004540,2023-07-11,2024-02-11,Electronics,180.31,2,Not as described,Returned,215.0,35,Male,City71,Gift Card,Express,12.89,1,0.5126147908560726,High
ORD00004541,PROD00004541,USER00004541,2024-03-01,,Home,37.6,3,No Return,Not Returned,0.0,49,Male,City90,PayPal,Express,32.78,0,0.5119118915053383,High
ORD00004545,PROD00004545,USER00004545,2023-12-13,2024-04-13,Clothing,401.64,1,Defective,Returned,122.0,23,Female,City10,Credit Card,Next-Day,1.82,1,0.5107537878821086,High
ORD00004546,PROD00004546,USER00004546,2023-03-14,2024-02-08,Clothing,59.1,2,Changed mind,Returned,331.0,18,Female,City74,Debit Card,Standard,49.35,1,0.5265816817360298,High
ORD00004547,PROD00004547,USER00004547,2024-02-08,,Home,191.39,3,No Return,Not Returned,0.0,31,Male,City69,PayPal,Express,36.06,0,0.5177651362536009,High
ORD00004549,PROD00004549,USER00004549,2024-10-11,,Home,315.9,5,No Return,Not Returned,0.0,27,Female,City15,Credit Card,Express,45.23,0,0.5203732475703343,High
ORD00004551,PROD00004551,USER00004551,2023-04-01,,Electronics,102.42,1,No Return,Not Returned,0.0,22,Female,City100,Credit Card,Express,41.5,0,0.5219134693564373,High
ORD00004552,PROD00004552,USER00004552,2024-02-16,2023-05-07,Books,113.35,5,Not as described,Returned,-285.0,19,Female,City87,PayPal,Next-Day,12.13,1,0.5332355564837509,High
ORD00004554,PROD00004554,USER00004554,2024-06-20,2023-07-05,Electronics,329.84,5,Not as described,Returned,-351.0,44,Male,City84,Credit Card,Standard,35.91,1,0.510985588791892,High
ORD00004555,PROD00004555,USER00004555,2024-07-29,,Toys,68.4,1,No Return,Not Returned,0.0,18,Female,City88,PayPal,Standard,38.42,0,0.5254967115131085,High
ORD00004556,PROD00004556,USER00004556,2024-12-24,,Books,113.99,5,No Return,Not Returned,0.0,31,Male,City40,Gift Card,Express,35.97,0,0.524693691851679,High
ORD00004557,PROD00004557,USER00004557,2024-03-01,,Clothing,140.48,1,No Return,Not Returned,0.0,29,Female,City26,Credit Card,Standard,4.5,0,0.516357803167972,High
ORD00004558,PROD00004558,USER00004558,2024-08-14,,Toys,103.59,3,No Return,Not Returned,0.0,29,Female,City42,PayPal,Next-Day,31.19,0,0.5219307501193163,High
ORD00004562,PROD00004562,USER00004562,2024-09-28,,Electronics,189.61,5,No Return,Not Returned,0.0,36,Male,City48,Gift Card,Next-Day,45.91,0,0.5191042721711744,High
ORD00004564,PROD00004564,USER00004564,2023-03-18,2023-02-18,Home,231.59,4,Defective,Returned,-28.0,27,Female,City93,Gift Card,Standard,22.34,1,0.5211490457858301,High
ORD00004571,PROD00004571,USER00004571,2023-09-02,2023-07-31,Home,106.33,4,Defective,Returned,-33.0,35,Female,City69,Gift Card,Express,38.1,1,0.5204780616127272,High
ORD00004572,PROD00004572,USER00004572,2023-09-16,2023-02-23,Clothing,69.56,1,Wrong item,Returned,-205.0,40,Female,City77,Credit Card,Standard,5.84,1,0.5128707434104817,High
ORD00004573,PROD00004573,USER00004573,2024-10-06,2023-09-01,Clothing,147.62,2,Wrong item,Returned,-401.0,24,Male,City14,Credit Card,Next-Day,24.74,1,0.5230313265227569,High
ORD00004574,PROD00004574,USER00004574,2023-09-06,,Home,92.34,1,No Return,Not Returned,0.0,34,Female,City22,Gift Card,Standard,19.33,0,0.5149138422062097,High
ORD00004575,PROD00004575,USER00004575,2024-06-01,2023-09-03,Clothing,422.98,5,Defective,Returned,-272.0,27,Male,City55,Gift Card,Express,22.3,1,0.5179288609732331,High
ORD00004582,PROD00004582,USER00004582,2024-02-06,,Books,97.69,2,No Return,Not Returned,0.0,24,Male,City19,Credit Card,Next-Day,40.56,0,0.5230167847670716,High
ORD00004589,PROD00004589,USER00004589,2024-08-16,2023-09-28,Home,94.02,3,Defective,Returned,-323.0,50,Female,City41,Credit Card,Express,26.14,1,0.5107679818134809,High
ORD00004592,PROD00004592,USER00004592,2024-02-14,,Home,467.38,3,No Return,Not Returned,0.0,24,Male,City77,Debit Card,Standard,38.93,0,0.5127904764065067,High
ORD00004593,PROD00004593,USER00004593,2023-10-31,,Clothing,28.72,2,No Return,Not Returned,0.0,32,Male,City39,Gift Card,Standard,5.01,0,0.5204386802475071,High
ORD00004595,PROD00004595,USER00004595,2024-03-17,2023-06-29,Toys,90.36,1,Wrong item,Returned,-262.0,29,Female,City49,Debit Card,Express,18.34,1,0.5191416222181757,High
ORD00004596,PROD00004596,USER00004596,2024-02-06,,Home,401.02,5,No Return,Not Returned,0.0,28,Female,City8,Gift Card,Next-Day,19.01,0,0.5169081486114954,High
ORD00004597,PROD00004597,USER00004597,2023-10-17,2024-11-18,Toys,45.49,4,Changed mind,Returned,398.0,29,Male,City36,Debit Card,Express,22.45,1,0.5243692268340551,High
ORD00004598,PROD00004598,USER00004598,2023-12-23,2024-12-05,Toys,10.49,1,Wrong item,Returned,348.0,44,Male,City51,Credit Card,Next-Day,21.93,1,0.5100743733866575,High
ORD00004600,PROD00004600,USER00004600,2024-04-05,,Toys,296.77,1,No Return,Not Returned,0.0,26,Male,City17,Debit Card,Express,18.12,0,0.5129507223499171,High
ORD00004604,PROD00004604,USER00004604,2023-09-22,2024-07-14,Electronics,40.45,5,Changed mind,Returned,296.0,33,Female,City14,Credit Card,Next-Day,48.0,1,0.5246898814087683,High
ORD00004606,PROD00004606,USER00004606,2024-05-30,2023-05-11,Home,489.22,3,Changed mind,Returned,-385.0,22,Female,City74,Debit Card,Express,22.82,1,0.5149036006470515,High
ORD00004609,PROD00004609,USER00004609,2024-12-31,2023-06-26,Books,244.15,5,Defective,Returned,-554.0,26,Female,City35,PayPal,Next-Day,31.1,1,0.5257188316056651,High
ORD00004612,PROD00004612,USER00004612,2024-04-23,2024-01-10,Toys,42.31,2,Defective,Returned,-104.0,23,Female,City94,Gift Card,Next-Day,11.12,1,0.5259198331014608,High
ORD00004614,PROD00004614,USER00004614,2023-07-31,2024-03-14,Home,27.16,3,Not as described,Returned,227.0,24,Female,City74,PayPal,Next-Day,28.78,1,0.5265899920057211,High
